Transaction_x0020_ID,Event_x0020_name,Number_x0020_of_x0020_purchased_x0020_tickets,Total_x0020_amount,Sales_x0020_channel,Customer_x0020_first_x0020_name,Customer_x0020_last_x0020_name,Office_x0020_location,Created_Date
7652216,Jonathan Jackson + Enation,8,184,mobile app,Exuperio,Vilchez,London,2021-03-14T00:00:00
9210547,JEREMSTAR,1,35,mobile app,Ike,Frigols,Le Mans,2021-04-21T00:00:00
28001737,Christmas Spectacular Starring The Radio City Rockettes,1,222.5,web,Jennie,Frigols,New York,2021-04-11T00:00:00
30400617,BUN HAY MEAN,8,304,web,Annamarie,Frigols,Paris,2021-02-09T00:00:00
20380237,Ed Byrne - If I'm Honest,2,50,web,Marhta,Frigols,Lancashire,2021-02-09T00:00:00
19303529,Endeavor for Normalcy Series: Street Fighting Band,8,220,mobile app,Kbira,Frigols,St Louis,2021-03-05T00:00:00
25341216,CORTEO,1,51.4,mobile app,Sharmin,Frigols,Aix En Provence,2021-03-03T00:00:00
18861729,Eric Martin Of Mr. Big Featuring Pj Farley Of Trixter,8,200,web,Shawana,Frigols,Northfield,2021-03-08T00:00:00
1077085,Lindsey Stirling - Artemis Tour North America 2021,2,223,web,Irama,Frigols,Portland,2021-04-09T00:00:00
38343215,ADIEU JE RESTE !,2,80,mobile app,Queila,Frigols,Paris,2021-02-19T00:00:00
12453700,High Roller Wheel at The LINQ,3,25.5,mobile app,Marget,Frigols,Las Vegas,2021-04-05T00:00:00
24995754,CROISIERE DINER 18H - BATEAUX MOUCHES,1,58,mobile app,Alcione,Frigols,Paris,2021-03-12T00:00:00
19672259,ELODIE FREGE - ANDRE MANOUKIAN,1,46.5,web,Razmik,Frigols,Boulogne Billancourt,2021-02-17T00:00:00
37536733,ALAIN SOUCHON,2,111,web,Safuan,Frigols,Floirac,2021-02-09T00:00:00
27518326,CIRQUE BORMANN MORENO,5,200.75,mobile app,Ronda,Frigols,Paris,2021-03-29T00:00:00
58583786,Roll With It,8,132,mobile app,Theodor,Lopez Davalillo,Belfast,2021-04-10T00:00:00
69154148,NAUSICAA - ENTREE 1 JOUR DATE,2,50,mobile app,Abir,Lopez Davalillo,Boulogne Sur Mer Cedex,2021-02-04T00:00:00
11256908,INES REG,5,120,mobile app,Han,Lopez Davalillo,Paris,2021-04-09T00:00:00
4727341,LA PRINCESSE AU PETIT POIS,2,31,web,Juanito,Lopez Davalillo,Paris,2021-04-26T00:00:00
7239182,JULIEN CLERC,5,322.5,mobile app,Suzanne,Lopez Davalillo,Paris,2021-03-11T00:00:00
25157565,Criss Angel MINDFREAK (Las Vegas),1,69,mobile app,Elian,Lopez Davalillo,Las Vegas,2021-03-26T00:00:00
41058143,Wilkes Barre Scranton Penguins vs. Binghamton Devils,8,282,web,Marhta,Lopez Davalillo,Wilkes-Barre,2021-02-21T00:00:00
1556044,LES PRODUCTEURS,6,150,web,Yali,Lopez Davalillo,Paris,2021-04-14T00:00:00
35243486,Apocalyptica - Cell-0 Tour,7,307.16,mobile app,Nuri,Lopez Davalillo,Edmonton,2021-02-03T00:00:00
38394069,Absinthe,7,1213.73,mobile app,Bucur,Lopez Davalillo,Las Vegas,2021-02-16T00:00:00
54352544,Star Wars: Return of the Jedi Live in Concert,3,183.75,mobile app,Till,Lopez Davalillo,Manchester,2021-02-05T00:00:00
23870660,Daryl Hall & John Oates,2,601.5,web,Sokayna,Lopez Davalillo,Saint Paul,2021-03-27T00:00:00
37390944,Alan Doyle - Rough Side Out Tour,4,204.2,web,Ivonne,Lopez Davalillo,Hamilton,2021-02-20T00:00:00
32968988,BERNADETTE DE LOURDES,7,175,web,Xuezhen,Lopez Davalillo,Lourdes,2021-02-16T00:00:00
23601887,David Bisbal,2,300,mobile app,Younouss,Lopez Davalillo,McAllen,2021-02-15T00:00:00
22377657,Detroit Pistons vs. Minnesota Timberwolves,7,175,mobile app,Vivian,Lopez Davalillo,Detroit,2021-03-11T00:00:00
26555183,Classic Movie Night At The Jefferson: Blade Runner: The Final Cut,8,48,mobile app,Enda,Lopez Davalillo,Beaumont,2021-03-28T00:00:00
43246379,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,4,240,mobile app,Kay,Lopez Davalillo,Paris,2021-02-10T00:00:00
34368932,Austin Bold FC vs. Colorado Springs Switchbacks,1,22.5,mobile app,Gianfranco,Lopez Davalillo,Austin,2021-02-10T00:00:00
43362142,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,2,120,mobile app,Teonila,Lopez Davalillo,Paris,2021-02-19T00:00:00
16028158,FUTUROSCOPE - BILLET DATE 3 JOURS,5,360,web,Edesio,Lopez Davalillo,Jaunay Marigny,2021-04-16T00:00:00
26665843,"Cirque du Soleil : ""O""",7,681.1,mobile app,Germina,Lopez Davalillo,Las Vegas,2021-03-22T00:00:00
29182781,CHANTAL GOYA,3,87,web,Nuri,Schimmelpfennig,Floirac,2021-03-18T00:00:00
38321176,ADIEU JE RESTE !,2,120,mobile app,Ward,Schimmelpfennig,Paris,2021-02-25T00:00:00
30400038,BUN HAY MEAN,8,304,web,Bucur,Schimmelpfennig,Paris,2021-02-09T00:00:00
26692920,"Cirque du Soleil : ""O""",2,481.6,mobile app,Loinaz,Schimmelpfennig,Las Vegas,2021-03-06T00:00:00
16812165,Franco Escamilla,2,258,web,Veredas,Schimmelpfennig,Laredo,2021-04-02T00:00:00
3210109,LE ROI LION,6,252,mobile app,Zinoviy,Schimmelpfennig,Paris,2021-04-26T00:00:00
27541187,Circus of Horrors - Addams Family Friendly Show,6,116.25,web,Eloisa,Schimmelpfennig,Blackpool,2021-02-12T00:00:00
28937960,Charlotte Hornets vs. Orlando Magic,3,301.5,mobile app,Cataldo,Schimmelpfennig,Charlotte,2021-03-28T00:00:00
40031932,¿Por qué los hombres aman a las cabronas?,3,279,web,Jaroslav,Schimmelpfennig,Laredo,2021-02-18T00:00:00
66514097,NIGHTWISH,1,64.75,web,Sidaty,Schimmelpfennig,Paris,2021-03-23T00:00:00
29393102,Celine Dion: Courage World Tour,7,2394,mobile app,Abdelhaq,Schimmelpfennig,San Francisco,2021-03-26T00:00:00
11267206,INES REG,5,197,mobile app,Anjela,Schimmelpfennig,Paris,2021-04-08T00:00:00
14675278,Good Vibes Summer Tour 2021: Rebelution + Special Guests,8,160,web,Suzann,Schimmelpfennig,Houston,2021-04-04T00:00:00
37878297,Alabama,6,759,mobile app,Theodor,Barona,Estero,2021-02-15T00:00:00
8333927,Jo Koy & Friends,1,60.5,mobile app,Olevia,Barona,Costa Mesa,2021-04-24T00:00:00
33514848,Bayfront Jazz Festival - Saturday - Day Pass,5,276.25,web,Gillermo,Barona,Miami,2021-02-10T00:00:00
39917530,1Live Köln Comedy-Nacht XXL 2020 | Premium-Package,6,486,web,Elisei,Barona,Cologne,2021-02-14T00:00:00
21821700,Disney On Ice presents Dream Big,4,75,web,Mohsen,Barona,Lexington,2021-03-04T00:00:00
7692229,Jon Richardson: The Knitwit,1,27.75,web,Roso,Barona,Brighton,2021-04-12T00:00:00
26544575,Classical Spectacular,3,89.85,mobile app,Svajunas,Barona,London,2021-03-26T00:00:00
10915332,Jabbawockeez,6,300.24,web,Cherryl,Barona,Las Vegas,2021-04-25T00:00:00
38236454,'Adieu Monsieur Haffmann',4,128.8,mobile app,Reynaldo,Barona,Paris,2021-02-15T00:00:00
59416869,Rick Wakeman - The Even Grumpier Old Christmas Show,2,89.46,mobile app,Zuzana,Barona,Manchester,2021-03-26T00:00:00
14000581,Gwinnett Stripers vs. Louisville Bats,4,32,mobile app,Sava,Barona,Lawrenceville,2021-04-04T00:00:00
25333421,CORTEO,1,81.45,web,Alejandro,Barona,Aix En Provence,2021-03-03T00:00:00
36417267,Ally 400 NASCAR Cup Series (Main Grandstands - Resale Only),6,834,web,Kirstie,Barona,Lebanon,2021-02-22T00:00:00
37036768,Alejandro Fernández - Hecho En México Tour 2021 - with Christian Nodal,6,279,mobile app,Lorenzo,Barona,San Jose,2021-02-06T00:00:00
16310583,FUTUROSCOPE - BILLET DATE 2 JOURS,5,265,mobile app,Nath,Barona,Jaunay Marigny,2021-04-13T00:00:00
50610393,The Human League - Dare 40,6,486.9,web,Suyog,Barona,Hull,2021-02-28T00:00:00
39070248,30 für Trier,4,140,mobile app,Lua,Barona,Trier,2021-03-05T00:00:00
40652302,X-League: Kansas City Force Vs. Denver Rush,5,120,mobile app,Zhiming,Barona,Independence,2021-02-20T00:00:00
17354113,Florida Everblades vs. South Carolina Stingrays,5,275,web,Venanci,Barona,Estero,2021-03-10T00:00:00
35071398,Arizona State University Sun Devils Baseball vs. Oregon State University Beavers Men's Baseball,6,96,web,Miesha,Barona,Phoenix,2021-02-22T00:00:00
36914051,ALEX VIZOREK - Alex Vizorek - AD VITAM,1,31.25,mobile app,Ceu,Barona,Paris,2021-02-13T00:00:00
10917047,Jabbawockeez,2,160.08,web,Bridgette,Echesarraga,Las Vegas,2021-04-25T00:00:00
32028631,"Blackberry Smoke And Special Guests, Spirit Of The South Tour",8,595,web,Maribeth,Echesarraga,Reading,2021-02-23T00:00:00
8269357,Joe Hisaishi Symphonic Concert: The Music of Studio Ghibli,3,285,mobile app,Svajunas,Echesarraga,London,2021-04-09T00:00:00
38435056,Absinthe,5,866.95,web,Zaray,Echesarraga,Las Vegas,2021-02-22T00:00:00
34622907,Atlanta United FC vs. FC Cincinnati,2,1600,web,Silke,Echesarraga,Atlanta,2021-02-06T00:00:00
22062742,DINER DE FAMILLE,2,57.2,mobile app,Zinoviy,Echesarraga,Paris,2021-03-22T00:00:00
34470689,Atlanta United FC vs. Toronto FC,6,2466,web,Haijun,Echesarraga,Atlanta,2021-02-16T00:00:00
41053077,Wilkes Barre Scranton Penguins vs. Binghamton Devils,7,246.75,mobile app,Yenia,Echesarraga,Wilkes-Barre,2021-02-21T00:00:00
23146692,Deacon Blue - Cities of Love 2021,1,33.5,mobile app,Epifanio,Echesarraga,Liverpool,2021-03-21T00:00:00
97035,Love Actually Live in Concert,3,0,web,Mathieu,Echesarraga,Hull,2021-04-28T00:00:00
24579456,D.C. United vs. Inter Miami CF,6,240,mobile app,Benardino,Echesarraga,Washington,2021-03-27T00:00:00
39262973,2021 Rome Braves Regular Season,8,84,web,Venelina,Echesarraga,Rome,2021-02-24T00:00:00
25328764,CORTEO,1,81.45,mobile app,Christel,Echesarraga,Aix En Provence,2021-03-03T00:00:00
10096245,JAPAN EXPO - 21e IMPACT - 1 JOUR - JAPAN EXPO - 21ème IMPACT - 1 JOUR,1,25,mobile app,Darifa,Echesarraga,Villepinte,2021-04-05T00:00:00
32153994,Black Jacket Symphony presents Pink Floyd's 'The Wall',5,147.5,mobile app,Siria,Echesarraga,Mobile,2021-02-26T00:00:00
20193798,EDOUARD BAER,5,234,mobile app,Marilene,Winklmair,Paris,2021-03-16T00:00:00
25157121,Criss Angel MINDFREAK (Las Vegas),1,104,web,Yvelisse,Winklmair,Las Vegas,2021-03-26T00:00:00
3307335,LE PORTEUR D'HISTOIRE,6,250.2,web,Zornitsa,Winklmair,Paris,2021-04-01T00:00:00
60761797,Reinhard Mey - Das Haus an der Ampel,1,52.9,web,Yurik,Winklmair,Oberhausen,2021-02-10T00:00:00
4595272,LA VOIE DE JOHNNY,4,196,web,Turid,Winklmair,Aix En Provence,2021-03-04T00:00:00
10255468,James Taylor & His All-Star Band with Bonnie Raitt,8,836,mobile app,Alvard,Winklmair,Montreal,2021-04-05T00:00:00
31445269,BOODER IS BACK,7,221.2,web,Raimundas,Winklmair,Paris,2021-02-19T00:00:00
32028879,"Blackberry Smoke And Special Guests, Spirit Of The South Tour",5,600,mobile app,Marylou,Winklmair,Reading,2021-02-23T00:00:00
37098735,ALDEBERT,8,252,mobile app,Adelo,Winklmair,Caluire Et Cuire,2021-02-25T00:00:00
23663150,Dave Matthews Band 2-Day Lawn Pass,8,640,mobile app,Moriba,Winklmair,Saratoga Springs,2021-03-03T00:00:00
52550638,Tennis,7,192.5,web,Gixane,Winklmair,Toronto,2021-02-17T00:00:00
29716292,CASSE-NOISETTE,1,30,mobile app,Diodoro,Winklmair,Marseille,2021-03-19T00:00:00
19309688,Endeavor for Normalcy Series: My Posse In Effect,7,140,web,Maikol,Winklmair,St Louis,2021-03-15T00:00:00
40987598,Windsbacher Knabenchor & Ursula Jasiecka-Bury,7,454.3,web,Edmund,Winklmair,Straupitz,2021-02-21T00:00:00
19173731,Enrique Iglesias & Ricky Martin,7,3499.65,mobile app,Zeus,Mittermeyer,Atlanta,2021-02-04T00:00:00
96894,Love Actually Live in Concert,1,74.75,mobile app,Oihan,Mittermeyer,Hull,2021-04-28T00:00:00
37872447,Alabama,7,224,mobile app,Marianella,Mittermeyer,Estero,2021-02-15T00:00:00
8694669,Jimothy Lacoste,6,82.5,mobile app,Guomin,Mittermeyer,Manchester,2021-04-02T00:00:00
14895779,GIMS,7,455,mobile app,Kirsa,Mittermeyer,St Herblain,2021-04-18T00:00:00
17478027,FLORENT PAGNY,5,350,mobile app,Del,Mittermeyer,Grenoble,2021-04-01T00:00:00
7535292,Jools Holland and His Rhythm & Blues Orchestra,4,79,mobile app,Del,Mittermeyer,London,2021-04-25T00:00:00
13901488,Hadestown (NY),5,1495,web,Weiguang,Mittermeyer,New York,2021-04-16T00:00:00
64121837,PASS JARDIN ILLIMITE - DATE,4,128,mobile app,Rex,Mittermeyer,Paris,2021-03-06T00:00:00
36624785,Alicia Keys | Platinum Tickets,3,457.65,web,Enda,Mittermeyer,Cologne,2021-02-13T00:00:00
36626578,Alicia Keys | Platinum Tickets,1,152.55,web,Cherry,Mittermeyer,Cologne,2021-02-13T00:00:00
35172397,Ariane Moffatt - Incarnat,2,70,web,Evedasto,Mittermeyer,Montreal,2021-02-04T00:00:00
39780765,2021 PLL Boston Saturday Doubleheader,1,57.5,web,Venelina,Mittermeyer,Foxborough,2021-02-09T00:00:00
12252777,Hollywood Vampires | HOT-Tickets,1,65,mobile app,Venelina,Mittermeyer,Oberhausen,2021-04-21T00:00:00
21822179,Disney On Ice presents Dream Big,1,51.875,web,Ike,Larue,Lexington,2021-03-04T00:00:00
267996,Louis the Child: Euphoria Tour,5,225,web,Marilene,Larue,Sacramento,2021-04-14T00:00:00
27716145,Circo Hermanos Vazquez,1,37.5,mobile app,Vernetta,Larue,North Riverside,2021-03-27T00:00:00
5235522,KRIILL,7,140,mobile app,Consorcia,Larue,Paris,2021-04-10T00:00:00
41073377,"Wilhelmine - „Herz, W. - Tour“ mit Band",3,69,mobile app,Roni,Larue,Rostock,2021-02-17T00:00:00
39330956,2021 Rome Braves Regular Season,2,12,mobile app,Nacira,Larue,Rome,2021-02-20T00:00:00
42566790,Viva Le Cirque!,4,119.8,mobile app,Kbira,Larue,Reno,2021-02-08T00:00:00
22417042,Detroit Pistons vs. Dallas Mavericks,7,10279.5,web,Jelena,Larue,Detroit,2021-03-13T00:00:00
30425105,BUN HAY MEAN,2,50,web,Younouss,Larue,Metz,2021-03-04T00:00:00
14877378,Girls Gotta Eat,3,127.5,mobile app,Mody,Larue,Houston,2021-04-08T00:00:00
36570306,Alicia Keys: ALICIA The World Tour -  VIP Packages,5,640,web,Epifanio,Larue,Manchester,2021-02-24T00:00:00
10792665,Jabbawockeez,1,80.04,mobile app,Lorand,Larue,Las Vegas,2021-04-24T00:00:00
47344854,Three Dog Night,6,300,mobile app,Anjela,Larue,Durant,2021-03-28T00:00:00
38461928,Absinthe,1,173.39,web,Verlie,Larue,Las Vegas,2021-02-25T00:00:00
11720694,Ich lebe im Vielleicht - Emmy Hennings,8,160,web,Arale,Larue,Neuhardenberg,2021-04-08T00:00:00
29766679,CARTMAN,5,135,web,Fabiana,Larue,Dax,2021-03-04T00:00:00
31679474,Bobfest - Musical Celebration of Bob Dylan's 80th Birthday,4,198,web,Neeltje,Larue,Red Bank,2021-02-14T00:00:00
9401485,Jeff Dunham: Seriously,2,95,web,Daya,Nowaczek,Ontario,2021-03-09T00:00:00
29531535,Cat & Nat Off The Rails Live!,3,124.5,mobile app,Argoitz,Nowaczek,Mashantucket,2021-02-17T00:00:00
34481734,Atlanta United FC vs. Toronto FC,2,1600,web,Fortuna,Nowaczek,Atlanta,2021-02-16T00:00:00
8755498,Jimmy Carr: Terribly Funny,8,236,mobile app,Zaila,Nowaczek,Nottingham,2021-04-22T00:00:00
4920667,LA LEGENDE DES CHEVALIERS,4,34,web,Leilani,Nowaczek,Provins,2021-04-23T00:00:00
1522740,LES RAMONEURS DE MENHIRS,2,44,web,Mirelys,Nowaczek,Limoges,2021-04-10T00:00:00
18911242,Eric Church: The Gather Again Tour,4,132,mobile app,Ivonne,Nowaczek,Belmont Park ,2021-03-01T00:00:00
43430535,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,2,120,web,Uranius,Nowaczek,Paris,2021-02-02T00:00:00
38940047,60 MINUTES POUR SAUVER MON COUPLE,5,110,web,Jackie,Nowaczek,Nantes,2021-02-26T00:00:00
41357918,Whitney Queen of the Night,3,78,mobile app,Karola,Nowaczek,Cannock,2021-02-16T00:00:00
49262590,The Offspring,3,135.3,web,Ainoa,Nowaczek,Birmingham,2021-03-27T00:00:00
49789088,The Mccartney Years Concert Experience,7,280,web,Douaa,Nowaczek,Waukegan,2021-02-16T00:00:00
27571759,Circus of Horrors,5,137.25,mobile app,Sarabi,Nowaczek,Kings Lynn,2021-02-25T00:00:00
39844551,2020 RIVERFRONT JAZZ FESTIVAL - Friday Admission,3,147,web,Royce,Nowaczek,Dallas,2021-02-27T00:00:00
2297621,L'EMBARRAS DU CHOIX,2,44,mobile app,Lawerence,Nowaczek,Nice,2021-04-27T00:00:00
28647113,CHOEURS ET DANSES DES MARINS - CHOEURS ET DANSES DES MARINS DE L'ARMEE ROUGE,7,294,web,Kay,Nowaczek,Niort,2021-03-03T00:00:00
34006205,Baby Shark Live!,8,520,web,Abdeljalal,Nowaczek,Estero,2021-02-26T00:00:00
1851934,LES FATALS PICARDS,3,62.55,mobile app,Abdeljalal,Nowaczek,Lens,2021-04-06T00:00:00
32382546,Bill Burr,2,79,web,Sharie,Nowaczek,Indianapolis,2021-02-28T00:00:00
18604912,Evita,5,320,mobile app,Maribeth,Grodten,Oakbrook Terrace,2021-03-20T00:00:00
20461363,Earthquake,8,320,mobile app,Reynaldo,Grodten,Harrisburg,2021-03-07T00:00:00
19366158,Emily Atack HAS LEFT THE GROUP,2,54.5,web,Junping,Grodten,London,2021-03-18T00:00:00
46680674,Tom Papa,6,165,mobile app,Yuhui,Grodten,San Francisco,2021-03-16T00:00:00
28712257,Chip,3,49.5,web,Eloisa,Grodten,Manchester,2021-03-07T00:00:00
14001523,Gwinnett Stripers vs. Louisville Bats,1,14,web,Rachele,Grodten,Lawrenceville,2021-04-04T00:00:00
42682035,VITAA & SLIMANE - VITAA & SLIMANE,4,144,mobile app,Adelo,Grodten,Marseille,2021-02-04T00:00:00
32004787,"Blackberry Smoke wsg The Allman Betts Band, Spirit of the South Tour ",4,642,web,Saima,Grodten,Charlotte,2021-02-24T00:00:00
39845977,2020 RIVERFRONT JAZZ FESTIVAL - Friday Admission,2,98,mobile app,Josue,Grodten,Dallas,2021-02-27T00:00:00
32119508,Black Pumas,5,61.25,web,Meilan,Grodten,Manchester,2021-02-27T00:00:00
4195149,Lauren Daigle,7,530.25,mobile app,Slimane,Grodten,Boise,2021-04-05T00:00:00
73158557,Michael Ball & Alfie Boe - Together At Christmas,4,326.8,mobile app,Quentin,Grodten,Manchester,2021-02-14T00:00:00
37173660,Albert Hammond,2,92,web,Verlie,Grodten,Bad Honnef,2021-02-09T00:00:00
50616234,The Human League - Dare 40,8,324.6,mobile app,Ribhu,Mergenschroder,Hull,2021-02-28T00:00:00
36559969,Alicia Keys: The World Tour,7,350,web,Juanito,Mergenschroder,Berlin,2021-02-02T00:00:00
24584166,D.C. United vs. Chicago Fire FC,2,538,mobile app,Pamula,Mergenschroder,Washington,2021-03-01T00:00:00
16268815,FUTUROSCOPE - BILLET DATE 2 JOURS,6,450,web,Apollonia,Mergenschroder,Jaunay Marigny,2021-04-20T00:00:00
41138592,Wicked (Touring),1,29,mobile app,Roso,Mergenschroder,Greensboro,2021-02-19T00:00:00
14088331,GUILLERMO GUIZ - GUILLERMO GUIZ - 'AU SUIVANT !',6,150,web,Goizane,Mergenschroder,Paris,2021-04-15T00:00:00
50998676,The Dude Perfect 2021 Tour,5,995,mobile app,Detelin,Mergenschroder,Bossier City,2021-02-08T00:00:00
7862458,John Legend,8,2872,web,Creu,Mergenschroder,Vancouver,2021-04-18T00:00:00
25940430,Colorado Avalanche vs. Los Angeles Kings,6,5994,mobile app,Vanessa,Mergenschroder,Denver,2021-03-04T00:00:00
3980720,LAURENT VOULZY,7,301,web,Yenia,Mergenschroder,Montlucon,2021-04-29T00:00:00
27834620,CHRISTOPHE MALAVOY,6,81,mobile app,Alcione,Mergenschroder,Ruffec,2021-03-11T00:00:00
19536834,Elton John,1,45,mobile app,Diyan,Mergenschroder,Birmingham,2021-02-12T00:00:00
30316565,ÇA C'EST D'LA MAGIE,7,169.4,mobile app,Ceu,Mergenschroder,Paris,2021-03-23T00:00:00
7671406,Jon Richardson: The Knitwit,7,178.85,mobile app,Gaudencia,Mergenschroder,Aberdeen,2021-02-01T00:00:00
415690,Los Dos Carnales,1,124.75,web,Ersin,Wobbeking,Hidalgo,2021-04-10T00:00:00
1394443,LETO,8,136,mobile app,Houdaifa,Wobbeking,Metz,2021-02-04T00:00:00
34029339,Baby Shark Live!,6,282,mobile app,Jarnail,Wobbeking,Tupelo,2021-02-19T00:00:00
18729878,Europe's Best Tribute Bands: Juke Box Hero plays Foreigner,2,43.4,web,Kiran,Wobbeking,Wetzlar,2021-02-25T00:00:00
42393484,WALY DIA,4,128,mobile app,Duane,Wobbeking,Nantes,2021-03-16T00:00:00
19309210,Endeavor for Normalcy Series: My Posse In Effect,5,100,mobile app,Gligor,Wobbeking,St Louis,2021-03-15T00:00:00
39568979,2021 Rome Braves Regular Season,2,12,web,Mouhamet,Wobbeking,Rome,2021-02-13T00:00:00
416675,Los Dos Carnales,5,1000,mobile app,Sharie,Wobbeking,Hidalgo,2021-04-10T00:00:00
27523830,CIRQUE ARLETTE GRUSS - 'EXCENTRIK',5,87.5,mobile app,Marilene,Heatley,Strasbourg,2021-03-29T00:00:00
24318895,Dan + Shay The (Arena) Tour,1,79.5,web,Darien,Heatley,Grand Rapids,2021-02-03T00:00:00
10374766,James Blunt,2,58.9,web,Uranius,Heatley,Liverpool,2021-04-28T00:00:00
36562900,Alicia Keys: The World Tour,4,290,web,Santosh,Heatley,Berlin,2021-02-02T00:00:00
1919508,LES COMPTINES DE CAPUCINE,8,168,web,Shakir,Heatley,Paris,2021-04-29T00:00:00
17886905,FERTE JAZZ FESTIVAL 2021 - PASS 3 JOURS : DU 25 AU 27 JUIN 2021,3,198,mobile app,Rachele,Heatley,La Ferte Sous Jouarre,2021-03-18T00:00:00
31850708,Blood Brothers,3,121.575,web,Khalil,Heatley,Birmingham,2021-02-15T00:00:00
10104401,Janet Devlin,4,61,mobile app,Stefan,Heatley,Belfast,2021-04-04T00:00:00
35253098,ANTONIA DE RENDINGER,2,47.2,mobile app,Josue,Heatley,Talant,2021-02-25T00:00:00
2523549,Lea Salonga in Concert,2,70,web,Rex,Heatley,Honolulu,2021-04-15T00:00:00
14151427,"Grupo Firme, Gustavo Palafox, Y Jesus Adame",2,98,web,Yissel,Heatley,Ontario,2021-04-06T00:00:00
19178753,Enrique Iglesias & Ricky Martin,4,239.8,web,Duane,Heatley,Atlanta,2021-02-04T00:00:00
24996669,CROISIERE DINER 18H - BATEAUX MOUCHES,1,58,mobile app,Erinn,Stomporowski,Paris,2021-03-23T00:00:00
39171704,2021 Tim Hortons Curling Trials - Draw 16,6,133.32,web,Wladyslaw,Stomporowski,Saskatoon,2021-02-10T00:00:00
10913275,Jabbawockeez,5,250.2,web,Karlheinz,Stomporowski,Las Vegas,2021-04-25T00:00:00
23279069,Dayton Dragons vs. Lake County Captains,4,56,web,Jewell,Stomporowski,Dayton,2021-03-22T00:00:00
38718446,A Question of Sport Live,8,0,web,Veredas,Stomporowski,Hull,2021-02-13T00:00:00
43051403,VISITE MAISON & JARDINS DE CLAUDE MONET,8,82,mobile app,Jovino,Stomporowski,Giverny,2021-02-13T00:00:00
988069,Lise Dion,4,212,web,Sal,Stomporowski,Brossard,2021-02-14T00:00:00
50605556,The Human League - Dare 40,2,80,mobile app,Cinto,Stomporowski,Manchester,2021-03-08T00:00:00
40442770,"Zapp 40 Year Anniversary w/ Brenton Wood, Lisa Lisa, & More",8,616,web,Clemens,Stomporowski,Ontario,2021-02-24T00:00:00
22295769,Dick Whittington,4,61.5,mobile app,Osman,Stomporowski,Scunthorpe,2021-04-10T00:00:00
4992980,LA FAMILLE ET LE POTAGER,5,251.25,mobile app,Malinda,Stomporowski,Paris,2021-02-27T00:00:00
43071160,VISITE MAISON & JARDINS DE CLAUDE MONET,4,41,web,Ashlea,Stomporowski,Giverny,2021-02-13T00:00:00
42197513,WE LOVE GREEN FESTIVAL-PASS 2 JOURS - WE LOVE GREEN FESTIVAL-PASS 2J.,3,297,web,Chaka,Buchner,Paris,2021-02-27T00:00:00
43458267,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,1,60,web,Ekhiotz,Buchner,Paris,2021-02-16T00:00:00
32034839,"Blackberry Smoke And Special Guests, Spirit Of The South Tour",3,86.25,web,Aingeru,Buchner,Reading,2021-02-23T00:00:00
25873289,Colorado Rockies vs. Cincinnati Reds,4,266,web,Zuzana,Buchner,Denver,2021-03-11T00:00:00
19642261,ELODIE POUX - ELODIE POUX DANS LE SYNDROME DU PAPILLON,1,31.2,web,Marianella,Buchner,Sorgues,2021-03-12T00:00:00
17819417,FESTIVAL DEBUSSY - PASS 1 JOUR - YVAN CASSAR / JOEL GRARE,2,44,mobile app,Silke,Buchner,Argenton  Sur  Creuse,2021-03-03T00:00:00
24069114,Daniel Habif,5,175,mobile app,Roser,Buchner,McAllen,2021-03-19T00:00:00
35298353,Anthony Rodia w/ Goumba Johnny,1,55,web,Younouss,Buchner,West Nyack,2021-02-17T00:00:00
2544854,LEA,4,150,web,Yenia,Buchner,Leipzig,2021-04-09T00:00:00
28903483,Cheech & Chong,8,503,mobile app,Redouan,Buchner,Warren,2021-03-04T00:00:00
22403612,Detroit Pistons vs. Denver Nuggets,4,4238,web,Coumba,Buchner,Detroit,2021-03-10T00:00:00
30299293,CABARET - The Berlin-Musical,3,119.25,web,Anjana,Buchner,Berlin,2021-03-12T00:00:00
7935249,John Cleese- Why There is No Hope ,8,792,mobile app,Jaroslav,Buchner,Denver,2021-04-05T00:00:00
25337259,CORTEO,5,407.25,mobile app,Yuxia,Buchner,Aix En Provence,2021-03-03T00:00:00
42426996,Waitress (Touring),6,240,web,Edmund,Buchner,Birmingham,2021-02-23T00:00:00
20051981,Ehrlich Brothers - Dream & Fly | Suiten-Tickets,2,70,web,Willians,Buchner,Oberhausen,2021-03-03T00:00:00
33953583,BACK TO BASIC 2000,1,46.99,mobile app,Marilene,Grothus,Le Grand Quevilly,2021-02-13T00:00:00
19177889,Enrique Iglesias & Ricky Martin,3,1499.85,web,Terencio,Grothus,Atlanta,2021-02-04T00:00:00
70695842,Murray the Magician,2,81.5,web,Nordine,Grothus,Las Vegas,2021-03-03T00:00:00
3929599,Law & Disorder : An Evening With Comedian Elizardi Castro,1,39.5,mobile app,Pamula,Grothus,New York,2021-02-18T00:00:00
25349013,CORTEO,5,381.5,mobile app,Jennie,Grothus,Aix En Provence,2021-03-27T00:00:00
